42.554410,-6.599788,520.284,2019-04-27T06:48:02Z
42.554575,-6.600008,520.207,2019-04-27T06:48:15Z
42.554859,-6.600175,520.217,2019-04-27T06:48:30Z
42.554883,-6.600182,520.608,2019-04-27T06:48:48Z
42.554880,-6.600186,520.671,2019-04-27T06:49:14Z
42.554874,-6.600196,520.263,2019-04-27T06:49:19Z
42.555234,-6.600402,520.695,2019-04-27T06:49:34Z
42.555349,-6.600469,520.687,2019-04-27T06:49:44Z
42.555497,-6.600565,520.636,2019-04-27T06:49:56Z
42.555615,-6.600807,520.226,2019-04-27T06:50:07Z
42.555665,-6.601168,520.291,2019-04-27T06:50:20Z
42.555544,-6.601383,519.256,2019-04-27T06:50:26Z
42.555371,-6.601358,519.242,2019-04-27T06:50:30Z
42.554574,-6.601023,519.222,2019-04-27T06:50:48Z
42.553688,-6.600640,519.214,2019-04-27T06:51:06Z
42.552828,-6.600270,519.208,2019-04-27T06:51:23Z
42.552665,-6.600234,519.267,2019-04-27T06:51:26Z
42.552422,-6.600067,519.289,2019-04-27T06:51:31Z
42.551496,-6.599629,518.271,2019-04-27T06:51:47Z
42.550949,-6.599368,517.863,2019-04-27T06:51:57Z
42.550235,-6.599087,517.372,2019-04-27T06:52:09Z
42.549986,-6.598977,516.812,2019-04-27T06:52:13Z
42.549232,-6.598667,515.897,2019-04-27T06:52:25Z
42.548291,-6.598277,514.912,2019-04-27T06:52:39Z
42.547862,-6.598194,513.453,2019-04-27T06:52:45Z
42.547815,-6.598118,513.404,2019-04-27T06:52:46Z
42.547782,-6.598072,513.414,2019-04-27T06:52:47Z
42.547739,-6.598040,513.408,2019-04-27T06:52:48Z
42.547682,-6.598016,513.438,2019-04-27T06:52:49Z
42.547429,-6.597951,513.470,2019-04-27T06:52:53Z
42.546792,-6.597715,513.482,2019-04-27T06:53:03Z
42.545681,-6.597243,512.514,2019-04-27T06:53:18Z
42.545178,-6.597012,512.523,2019-04-27T06:53:26Z
42.544756,-6.596969,511.563,2019-04-27T06:53:33Z
42.544703,-6.596745,511.538,2019-04-27T06:53:36Z
42.544368,-6.596130,511.573,2019-04-27T06:53:46Z
42.543946,-6.595575,514.928,2019-04-27T06:53:58Z
42.543658,-6.595181,517.889,2019-04-27T06:54:10Z
42.543378,-6.594772,521.117,2019-04-27T06:54:23Z
42.543172,-6.594502,524.508,2019-04-27T06:54:34Z
42.543017,-6.594131,527.985,2019-04-27T06:54:47Z
42.542990,-6.593606,529.867,2019-04-27T06:55:03Z
42.543172,-6.593298,530.799,2019-04-27T06:55:14Z
42.543455,-6.592987,534.181,2019-04-27T06:55:28Z
42.543773,-6.592639,536.080,2019-04-27T06:55:42Z
42.544183,-6.592527,539.450,2019-04-27T06:55:57Z
42.544418,-6.592518,541.385,2019-04-27T06:56:07Z
42.544486,-6.592432,541.340,2019-04-27T06:56:11Z
42.544892,-6.591944,541.865,2019-04-27T06:56:27Z
42.545189,-6.591671,542.868,2019-04-27T06:56:38Z
42.545584,-6.591145,543.714,2019-04-27T06:56:54Z
42.545734,-6.590966,543.708,2019-04-27T06:56:59Z
42.545643,-6.590653,543.719,2019-04-27T06:57:07Z
42.545380,-6.590100,543.741,2019-04-27T06:57:21Z
42.544975,-6.589804,543.793,2019-04-27T06:57:32Z
42.544895,-6.589735,543.795,2019-04-27T06:57:34Z
42.544812,-6.589674,542.364,2019-04-27T06:57:36Z
42.544450,-6.589618,541.374,2019-04-27T06:57:43Z
42.544005,-6.589713,540.489,2019-04-27T06:57:52Z
42.543713,-6.589656,537.514,2019-04-27T06:57:57Z
42.543647,-6.589621,536.032,2019-04-27T06:57:58Z
42.543332,-6.589468,532.792,2019-04-27T06:58:02Z
42.543157,-6.589399,530.711,2019-04-27T06:58:04Z
42.542977,-6.589308,529.808,2019-04-27T06:58:06Z
42.542199,-6.589050,526.956,2019-04-27T06:58:15Z
42.540979,-6.588670,523.068,2019-04-27T06:58:30Z
42.540682,-6.588664,519.780,2019-04-27T06:58:33Z
42.540447,-6.588685,515.832,2019-04-27T06:58:35Z
42.539982,-6.588805,512.061,2019-04-27T06:58:39Z
42.539729,-6.588896,508.691,2019-04-27T06:58:41Z
42.539324,-6.588970,505.736,2019-04-27T06:58:44Z
42.538717,-6.589056,506.231,2019-04-27T06:58:49Z
42.538494,-6.589184,510.619,2019-04-27T06:58:52Z
42.538366,-6.589271,511.509,2019-04-27T06:58:54Z
42.538157,-6.589403,510.119,2019-04-27T06:58:57Z
42.538162,-6.589715,510.108,2019-04-27T06:59:02Z
42.538312,-6.589906,510.114,2019-04-27T06:59:05Z
42.538352,-6.589986,509.696,2019-04-27T06:59:06Z
42.538382,-6.590064,509.668,2019-04-27T06:59:07Z
42.538411,-6.590143,509.640,2019-04-27T06:59:08Z
42.538512,-6.590415,508.119,2019-04-27T06:59:11Z
42.538763,-6.591095,505.789,2019-04-27T06:59:18Z
42.538827,-6.591302,504.324,2019-04-27T06:59:20Z
42.538881,-6.591642,502.939,2019-04-27T06:59:23Z
42.538991,-6.593286,500.941,2019-04-27T06:59:38Z
42.539125,-6.594719,502.981,2019-04-27T06:59:53Z
42.539231,-6.596095,502.909,2019-04-27T07:00:09Z
42.539361,-6.597407,502.908,2019-04-27T07:00:25Z
42.539377,-6.597473,502.977,2019-04-27T07:00:26Z
42.539401,-6.597538,503.889,2019-04-27T07:00:27Z
42.539454,-6.597654,503.881,2019-04-27T07:00:29Z
42.539607,-6.597903,503.883,2019-04-27T07:00:34Z
42.539736,-6.598029,503.862,2019-04-27T07:00:37Z
42.540568,-6.598391,504.322,2019-04-27T07:00:51Z
42.540814,-6.598460,506.257,2019-04-27T07:00:56Z
42.540963,-6.598523,506.222,2019-04-27T07:00:59Z
42.541003,-6.598562,506.211,2019-04-27T07:01:00Z
42.541053,-6.598627,506.221,2019-04-27T07:01:01Z
42.541082,-6.598677,506.203,2019-04-27T07:01:02Z
42.541112,-6.598745,506.208,2019-04-27T07:01:03Z
42.541139,-6.598821,506.244,2019-04-27T07:01:04Z
42.541163,-6.598893,506.236,2019-04-27T07:01:05Z
42.541225,-6.599127,504.338,2019-04-27T07:01:08Z
42.541328,-6.599752,502.440,2019-04-27T07:01:15Z
42.541292,-6.600915,500.959,2019-04-27T07:01:27Z
42.541295,-6.601570,501.999,2019-04-27T07:01:34Z
42.541262,-6.602720,500.064,2019-04-27T07:01:47Z
42.541208,-6.603162,498.579,2019-04-27T07:01:51Z
42.540909,-6.604175,498.117,2019-04-27T07:02:02Z
42.540626,-6.605098,497.687,2019-04-27T07:02:15Z
42.540587,-6.605252,497.615,2019-04-27T07:02:18Z
42.540545,-6.605356,497.608,2019-04-27T07:02:20Z
42.540514,-6.605403,497.614,2019-04-27T07:02:21Z
42.540457,-6.605485,497.616,2019-04-27T07:02:23Z
42.540435,-6.605531,497.678,2019-04-27T07:02:24Z
42.540418,-6.605578,497.620,2019-04-27T07:02:25Z
42.540402,-6.605626,497.639,2019-04-27T07:02:26Z
42.540385,-6.605670,497.679,2019-04-27T07:02:27Z
42.540367,-6.605714,497.614,2019-04-27T07:02:28Z
42.540350,-6.605749,498.139,2019-04-27T07:02:29Z
42.540334,-6.605783,499.561,2019-04-27T07:02:30Z
42.540322,-6.605816,499.521,2019-04-27T07:02:31Z
42.540179,-6.606313,500.913,2019-04-27T07:02:46Z
42.540135,-6.606617,500.908,2019-04-27T07:02:58Z
42.540161,-6.607013,502.929,2019-04-27T07:03:11Z
42.540261,-6.607462,503.861,2019-04-27T07:03:24Z
42.540469,-6.607996,504.893,2019-04-27T07:03:38Z
42.540701,-6.608475,507.255,2019-04-27T07:03:52Z
42.540933,-6.609011,509.634,2019-04-27T07:04:08Z
42.541065,-6.609324,511.524,2019-04-27T07:04:24Z
42.541171,-6.609599,513.099,2019-04-27T07:04:38Z
42.541289,-6.609937,515.424,2019-04-27T07:04:54Z
42.541367,-6.610247,518.783,2019-04-27T07:05:09Z
42.541424,-6.610597,521.625,2019-04-27T07:05:24Z
42.541463,-6.611036,524.017,2019-04-27T07:05:41Z
42.541492,-6.611354,525.908,2019-04-27T07:05:55Z
42.541459,-6.611733,529.321,2019-04-27T07:06:12Z
42.541437,-6.612172,530.793,2019-04-27T07:06:27Z
42.541301,-6.612760,531.795,2019-04-27T07:06:43Z
42.541069,-6.613224,533.637,2019-04-27T07:06:57Z
42.540809,-6.613739,534.636,2019-04-27T07:07:12Z
42.540537,-6.614241,537.036,2019-04-27T07:07:29Z
42.540277,-6.614673,537.511,2019-04-27T07:07:43Z
42.540113,-6.615098,538.416,2019-04-27T07:07:55Z
42.539995,-6.615359,541.336,2019-04-27T07:08:04Z
42.539845,-6.615669,544.217,2019-04-27T07:08:16Z
42.539802,-6.616153,542.818,2019-04-27T07:08:27Z
42.539794,-6.616313,541.308,2019-04-27T07:08:29Z
42.539780,-6.616398,540.846,2019-04-27T07:08:30Z
42.539645,-6.617046,537.938,2019-04-27T07:08:38Z
42.539552,-6.617491,534.660,2019-04-27T07:08:47Z
42.539489,-6.617656,532.792,2019-04-27T07:08:51Z
42.539430,-6.617761,531.221,2019-04-27T07:08:53Z
42.539379,-6.617892,530.761,2019-04-27T07:08:55Z
42.539357,-6.617968,529.876,2019-04-27T07:08:56Z
42.539339,-6.618045,528.841,2019-04-27T07:08:57Z
42.539328,-6.618119,528.862,2019-04-27T07:08:58Z
42.539323,-6.618191,528.883,2019-04-27T07:08:59Z
42.539318,-6.618269,528.811,2019-04-27T07:09:00Z
42.539310,-6.618336,531.208,2019-04-27T07:09:01Z
42.539294,-6.618399,530.759,2019-04-27T07:09:02Z
42.539275,-6.618451,531.231,2019-04-27T07:09:03Z
42.539221,-6.618576,532.293,2019-04-27T07:09:05Z
42.539172,-6.618676,532.725,2019-04-27T07:09:07Z
42.539149,-6.618724,533.174,2019-04-27T07:09:08Z
42.539036,-6.619016,533.614,2019-04-27T07:09:14Z
42.539018,-6.619055,533.679,2019-04-27T07:09:15Z
42.539000,-6.619101,533.634,2019-04-27T07:09:16Z
42.538822,-6.619545,536.093,2019-04-27T07:09:29Z
42.538613,-6.619976,537.565,2019-04-27T07:09:42Z
42.538474,-6.620422,539.921,2019-04-27T07:09:55Z
42.538427,-6.620867,542.308,2019-04-27T07:10:08Z
42.538319,-6.621212,545.242,2019-04-27T07:10:20Z
42.538042,-6.621575,547.184,2019-04-27T07:10:35Z
42.537587,-6.622017,547.626,2019-04-27T07:10:51Z
42.537370,-6.622427,549.528,2019-04-27T07:11:04Z
42.537336,-6.622782,552.927,2019-04-27T07:11:17Z
42.537237,-6.623108,555.797,2019-04-27T07:11:30Z
42.537051,-6.623414,557.282,2019-04-27T07:11:42Z
42.536690,-6.623740,558.617,2019-04-27T07:11:58Z
42.536336,-6.623872,557.788,2019-04-27T07:12:08Z
42.535990,-6.623968,555.324,2019-04-27T07:12:14Z
42.535933,-6.624001,555.326,2019-04-27T07:12:15Z
42.535537,-6.624197,552.908,2019-04-27T07:12:21Z
42.535395,-6.624256,551.491,2019-04-27T07:12:23Z
42.535186,-6.624365,550.073,2019-04-27T07:12:26Z
42.534969,-6.624454,547.695,2019-04-27T07:12:29Z
42.534899,-6.624487,546.677,2019-04-27T07:12:30Z
42.534823,-6.624515,546.646,2019-04-27T07:12:31Z
42.534674,-6.624570,543.786,2019-04-27T07:12:33Z
42.534598,-6.624584,543.751,2019-04-27T07:12:34Z
42.534519,-6.624587,543.226,2019-04-27T07:12:35Z
42.534365,-6.624593,542.884,2019-04-27T07:12:37Z
42.534278,-6.624610,541.807,2019-04-27T07:12:38Z
42.534107,-6.624643,540.817,2019-04-27T07:12:40Z
42.533800,-6.624650,539.908,2019-04-27T07:12:44Z
42.533730,-6.624632,539.931,2019-04-27T07:12:45Z
42.533602,-6.624598,539.983,2019-04-27T07:12:47Z
42.533553,-6.624599,539.995,2019-04-27T07:12:48Z
42.533513,-6.624605,539.997,2019-04-27T07:12:49Z
42.533483,-6.624615,539.956,2019-04-27T07:12:50Z
42.533459,-6.624623,539.956,2019-04-27T07:12:51Z
42.533221,-6.624705,539.921,2019-04-27T07:13:02Z
42.533135,-6.625048,538.996,2019-04-27T07:13:10Z
42.533318,-6.625473,541.887,2019-04-27T07:13:21Z
42.533416,-6.625828,544.242,2019-04-27T07:13:32Z
42.533412,-6.626281,546.626,2019-04-27T07:13:45Z
42.533263,-6.626767,549.008,2019-04-27T07:14:00Z
42.533092,-6.627146,552.481,2019-04-27T07:14:14Z
42.532983,-6.627426,554.393,2019-04-27T07:14:29Z
42.532828,-6.627750,557.765,2019-04-27T07:14:45Z
42.532609,-6.628082,560.197,2019-04-27T07:15:00Z
42.532250,-6.628407,559.626,2019-04-27T07:15:14Z
42.532024,-6.628581,557.736,2019-04-27T07:15:19Z
42.531849,-6.628659,555.781,2019-04-27T07:15:22Z
42.531771,-6.628669,555.396,2019-04-27T07:15:23Z
42.531713,-6.628660,555.396,2019-04-27T07:15:24Z
42.531345,-6.628586,551.431,2019-04-27T07:15:29Z
42.531134,-6.628521,550.424,2019-04-27T07:15:32Z
42.531059,-6.628509,550.408,2019-04-27T07:15:33Z
42.530985,-6.628506,549.562,2019-04-27T07:15:34Z
42.530908,-6.628513,549.554,2019-04-27T07:15:35Z
42.530841,-6.628530,549.556,2019-04-27T07:15:36Z
42.530780,-6.628559,549.578,2019-04-27T07:15:37Z
42.530723,-6.628602,549.557,2019-04-27T07:15:38Z
42.530674,-6.628641,549.517,2019-04-27T07:15:39Z
42.530627,-6.628673,549.582,2019-04-27T07:15:40Z
42.530580,-6.628699,550.017,2019-04-27T07:15:41Z
42.529937,-6.629017,549.018,2019-04-27T07:15:56Z
42.529667,-6.629144,546.698,2019-04-27T07:16:02Z
42.529629,-6.629158,546.117,2019-04-27T07:16:03Z
42.529596,-6.629173,546.108,2019-04-27T07:16:04Z
42.529432,-6.629255,542.854,2019-04-27T07:16:12Z
42.529273,-6.629310,539.956,2019-04-27T07:16:20Z
42.529147,-6.629360,536.088,2019-04-27T07:16:27Z
42.529127,-6.629383,536.010,2019-04-27T07:16:28Z
42.529042,-6.629477,533.169,2019-04-27T07:16:32Z
42.528918,-6.629605,529.869,2019-04-27T07:16:37Z
42.528754,-6.629742,526.424,2019-04-27T07:16:42Z
42.528672,-6.629821,525.579,2019-04-27T07:16:44Z
42.528567,-6.629916,524.084,2019-04-27T07:16:47Z
42.528458,-6.629989,521.607,2019-04-27T07:16:49Z
42.528412,-6.630036,521.117,2019-04-27T07:16:50Z
42.528362,-6.630099,520.208,2019-04-27T07:16:51Z
42.528318,-6.630167,518.761,2019-04-27T07:16:52Z
42.528270,-6.630235,518.713,2019-04-27T07:16:53Z
42.528157,-6.630377,516.875,2019-04-27T07:16:55Z
42.527966,-6.630558,515.487,2019-04-27T07:16:58Z
42.527916,-6.630616,514.946,2019-04-27T07:16:59Z
42.527867,-6.630680,513.986,2019-04-27T07:17:00Z
42.527647,-6.631005,512.021,2019-04-27T07:17:04Z
42.527499,-6.631280,510.626,2019-04-27T07:17:07Z
42.527010,-6.632155,507.297,2019-04-27T07:17:17Z
42.526372,-6.633028,506.723,2019-04-27T07:17:30Z
42.525897,-6.633399,504.825,2019-04-27T07:17:40Z
42.525848,-6.633442,504.308,2019-04-27T07:17:41Z
42.525801,-6.633499,502.922,2019-04-27T07:17:42Z
42.525768,-6.633567,501.984,2019-04-27T07:17:43Z
42.525748,-6.633646,500.536,2019-04-27T07:17:44Z
42.525730,-6.633730,499.098,2019-04-27T07:17:45Z
42.525688,-6.633907,497.627,2019-04-27T07:17:47Z
42.525445,-6.634192,494.227,2019-04-27T07:17:51Z
42.525387,-6.634228,493.742,2019-04-27T07:17:52Z
42.524796,-6.634656,493.247,2019-04-27T07:18:02Z
42.524601,-6.634851,491.367,2019-04-27T07:18:06Z
42.524554,-6.634909,491.381,2019-04-27T07:18:07Z
42.524423,-6.635117,492.819,2019-04-27T07:18:11Z
42.524409,-6.635168,492.808,2019-04-27T07:18:12Z
42.524399,-6.635226,492.839,2019-04-27T07:18:13Z
42.524391,-6.635289,492.811,2019-04-27T07:18:14Z
42.524383,-6.635356,492.873,2019-04-27T07:18:15Z
42.524374,-6.635438,492.895,2019-04-27T07:18:16Z
42.524279,-6.635937,494.714,2019-04-27T07:18:25Z
42.524060,-6.636409,498.134,2019-04-27T07:18:36Z
42.523988,-6.636980,499.519,2019-04-27T07:18:48Z
42.523930,-6.637635,501.914,2019-04-27T07:19:02Z
42.523879,-6.638257,504.879,2019-04-27T07:19:16Z
42.523906,-6.638554,504.805,2019-04-27T07:19:22Z
42.523919,-6.638607,504.825,2019-04-27T07:19:23Z
42.523983,-6.638835,504.808,2019-04-27T07:19:27Z
42.524416,-6.640164,502.410,2019-04-27T07:19:48Z
42.524427,-6.640213,502.472,2019-04-27T07:19:49Z
42.524436,-6.640280,502.494,2019-04-27T07:19:50Z
42.524430,-6.640342,502.496,2019-04-27T07:19:51Z
42.524406,-6.640407,502.485,2019-04-27T07:19:52Z
42.524373,-6.640451,502.425,2019-04-27T07:19:53Z
42.524345,-6.640479,502.410,2019-04-27T07:19:54Z
42.524310,-6.640512,502.415,2019-04-27T07:19:55Z
42.524272,-6.640543,502.495,2019-04-27T07:19:56Z
42.524237,-6.640572,502.449,2019-04-27T07:19:57Z
42.523978,-6.640773,503.823,2019-04-27T07:20:05Z
42.523737,-6.640926,504.808,2019-04-27T07:20:17Z
42.523688,-6.640959,505.382,2019-04-27T07:20:21Z
42.523675,-6.640963,505.364,2019-04-27T07:20:22Z
42.523666,-6.640968,505.396,2019-04-27T07:20:23Z
42.523657,-6.640978,505.348,2019-04-27T07:20:24Z
42.523649,-6.640986,505.357,2019-04-27T07:20:25Z
42.523578,-6.641061,505.747,2019-04-27T07:20:38Z
42.523560,-6.641156,505.772,2019-04-27T07:20:47Z
42.523510,-6.641339,506.267,2019-04-27T07:21:02Z
42.523443,-6.641526,506.796,2019-04-27T07:21:15Z
42.523348,-6.641787,508.631,2019-04-27T07:21:31Z
42.523229,-6.642069,512.024,2019-04-27T07:21:44Z
42.523134,-6.642247,515.408,2019-04-27T07:21:54Z
42.523050,-6.642459,517.842,2019-04-27T07:22:09Z
42.522972,-6.642661,520.294,2019-04-27T07:22:23Z
42.522879,-6.642906,523.546,2019-04-27T07:22:37Z
42.522812,-6.643108,526.468,2019-04-27T07:22:51Z
42.522768,-6.643304,529.827,2019-04-27T07:23:03Z
42.522767,-6.643512,533.187,2019-04-27T07:23:17Z
42.522791,-6.643683,535.162,2019-04-27T07:23:27Z
42.522790,-6.643717,536.077,2019-04-27T07:23:29Z
42.522806,-6.643780,537.091,2019-04-27T07:23:33Z
42.522808,-6.643833,537.981,2019-04-27T07:23:36Z
42.522805,-6.643856,537.919,2019-04-27T07:23:37Z
42.522798,-6.643876,538.408,2019-04-27T07:23:38Z
42.522793,-6.643892,538.982,2019-04-27T07:23:39Z
42.522756,-6.643968,539.414,2019-04-27T07:23:45Z
42.522747,-6.643994,539.416,2019-04-27T07:23:47Z
42.522593,-6.644217,541.388,2019-04-27T07:24:05Z
42.522474,-6.644355,542.867,2019-04-27T07:24:19Z
42.522329,-6.644542,546.167,2019-04-27T07:24:35Z
42.522310,-6.644564,547.172,2019-04-27T07:24:37Z
42.522294,-6.644592,547.147,2019-04-27T07:24:39Z
42.522285,-6.644607,547.644,2019-04-27T07:24:40Z
42.522180,-6.644784,550.905,2019-04-27T07:24:55Z
42.522085,-6.644938,553.815,2019-04-27T07:25:08Z
42.522018,-6.645075,556.708,2019-04-27T07:25:19Z
42.521939,-6.645226,560.117,2019-04-27T07:25:30Z
42.521884,-6.645332,562.559,2019-04-27T07:25:37Z
42.521716,-6.645393,564.991,2019-04-27T07:25:51Z
42.521463,-6.645501,565.823,2019-04-27T07:26:07Z
42.521196,-6.645766,567.382,2019-04-27T07:26:23Z
42.520952,-6.646005,568.722,2019-04-27T07:26:38Z
